source_key,company_name,registration_id,legal_name,trade_name,parent_name,company_type,industry,segment,status,country,region,city,postal_code,street,building,suite,branch_code,website,email,phone,tax_id,vat_status,currency,language,time_zone,founded,employee_band,revenue_band,credit_grade,payment_terms,customer_since,last_verified,updated_at,crm_system,account_status,account_owner,billing_country,shipping_country,risk_rating,compliance_status,contract_type,renewal_month,support_tier,sales_region,customer_tier,preferred_channel,import_batch,legacy_account_id,notes
REF-002281,Aster Instruments Lyon SAS,FR-SYN-002281,Aster Instruments Lyon SAS,Aster Instruments,Aster Group,SAS,Instruments,SMB,Active,FR,Rhône,Lyon,69002,Rue des Ateliers,92,B4,FR-286,https://c002281.example,crm@c002281.example,TEST-002281,TEST-TAX-002281,Exempt,EUR,fr,Europe/Paris,2014,1-10,<1m,A1,NET30,2022-01-15,2025-01-20,2026-01-03,Atlas CRM,Current,Team 4,FR,JP,Low,Cleared,Annual,2027-01,Standard,EMEA,Core,Portal,REF-2026,LEG-002281,Synthetic account
REF-000056,Zelwick Distribution Zürich AG,CH-SYN-000056,Zelwick Distribution Zürich AG,Zelwick Distribution,Zelwick Group,AG,Distribution,Enterprise,Active,CH,Zürich,Zürich,8001,Lindenweg,56,B10,CH-055,https://c000056.example,crm@c000056.example,TEST-000056,TEST-TAX-000056,Registered,CHF,de,Europe/Zurich,1973,1-10,<1m,B2,NET45,2023-08-15,2025-08-20,2026-08-03,Atlas CRM,On hold,Team 2,CH,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-000056,Synthetic account
REF-004166,Jorven Trading East Branch São Paulo,BR-SYN-004166,Jorven Trading East Branch São Paulo,Jorven Trading,Jorven Group,Ltda,Trading,Enterprise,Dormant,BR,São Paulo,São Paulo,01000-000,Rua das Oficinas,186,B3,BR-177,https://c004166.example,crm@c004166.example,TEST-004166,TEST-TAX-004166,Registered,BRL,pt,America/Sao_Paulo,1975,1-10,<1m,A2,NET45,2017-02-15,2025-02-20,2026-06-03,Atlas CRM,Current,Team 8,BR,US,Medium,Cleared,Rolling,2027-02,Priority,APAC,Growth,Email,REF-2026,LEG-004166,Regional service account
REF-000803,Glenwick Networks München GmbH,DE-SYN-000803,Glenwick Networks München GmbH,Glenwick Networks,Glenwick Group,GmbH,Networks,Enterprise,Active,DE,Bayern,München,80331,Industriestraße,7,B21,DE-802,https://c000803.example,crm@c000803.example,TEST-000803,TEST-TAX-000803,Registered,EUR,de,Europe/Berlin,1992,51-250,5-25m,B1,NET45,2014-11-15,2025-11-20,2026-03-03,Atlas CRM,Current,Team 2,DE,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-000803,Synthetic account
REF-002337,Iverna Design Portland LLC,US-SYN-002337,Iverna Design Portland LLC,Iverna Design,Iverna Group,LLC,Design,Midmarket,Active,US,Oregon,Portland,97201,Example Park,148,B14,US-342,https://c002337.example,crm@c002337.example,TEST-002337,TEST-TAX-002337,Registered,USD,en,America/Los_Angeles,2018,11-50,1-5m,A1,NET60,2022-09-15,2025-09-20,2026-01-03,Atlas CRM,Current,Team 6,US,SG,High,Cleared,Project,2027-09,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-002337,Synthetic account
REF-000375,Caldora Logistics München GmbH,DE-SYN-000375,Caldora Logistics München GmbH,Caldora Logistics,Caldora Group,GmbH,Logistics,Midmarket,Dormant,DE,Bayern,München,80331,Industriestraße,176,B7,DE-374,https://c000375.example,crm@c000375.example,TEST-000375,TEST-TAX-000375,Registered,EUR,de,Europe/Berlin,1980,1000+,100m+,B1,NET60,2020-03-15,2025-03-20,2026-07-03,Atlas CRM,On hold,Team 6,DE,GB,High,Cleared,Project,2027-03,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-000375,Synthetic account
REF-003833,Quenby Research Pune Pvt Ltd,IN-SYN-003833,Quenby Research Pune Pvt Ltd,Quenby Research,Quenby Group,Pvt Ltd,Research,Enterprise,Active,IN,Maharashtra,Pune,411001,Sample Tech Road,52,B15,IN-841,https://c003833.example,crm@c003833.example,TEST-003833,TEST-TAX-003833,Registered,INR,en,Asia/Kolkata,2006,51-250,5-25m,A1,NET45,2020-05-15,2025-05-20,2026-01-03,Atlas CRM,Current,Team 8,IN,AE,Medium,Cleared,Rolling,2027-05,Priority,APAC,Growth,Portal,REF-2026,LEG-003833,Synthetic account
REF-002969,Yarrow Mobility Dubai FZCO,AE-SYN-002969,Yarrow Mobility Dubai FZCO,Yarrow Mobility,Yarrow Group,FZCO,Mobility,Enterprise,Active,AE,Dubai,Dubai,00000,Example Trade Park,183,B2,AE-974,https://c002969.example,crm@c002969.example,TEST-002969,TEST-TAX-002969,Registered,AED,ar,Asia/Dubai,1974,251-1000,25-100m,A1,NET45,2010-05-15,2025-05-20,2026-01-03,Atlas CRM,Current,Team 8,AE,AE,Medium,Cleared,Rolling,2027-05,Priority,APAC,Growth,Portal,REF-2026,LEG-002969,Synthetic account
REF-003659,Orivel Packaging Portland LLC,US-SYN-003659,Orivel Packaging Portland LLC,Orivel Packaging,Orivel Group,LLC,Packaging,Enterprise,Active,US,Oregon,Portland,97201,Example Park,77,B2,US-667,https://c003659.example,crm@c003659.example,TEST-003659,TEST-TAX-003659,Registered,USD,en,America/Los_Angeles,1988,251-1000,25-100m,B1,NET45,2014-11-15,2025-11-20,2026-03-03,Atlas CRM,Current,Team 5,US,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-003659,Synthetic account
REF-001984,Junera Research Singapore Pte Ltd,SG-SYN-001984,Junera Research Singapore Pte Ltd,Junera Research,Junera Group,Pte Ltd,Research,SMB,Active,SG,Central,Singapore,018989,Example Works Lane,193,B6,SG-986,https://c001984.example,crm@c001984.example,TEST-001984,TEST-TAX-001984,Registered,SGD,en,Asia/Singapore,1977,251-1000,25-100m,B2,NET30,2019-04-15,2025-04-20,2026-08-03,Atlas CRM,Current,Team 4,SG,BR,Low,Cleared,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-001984,Synthetic account
REF-000570,Harven Manufacturing München GmbH,DE-SYN-000570,Harven Manufacturing München GmbH,Harven Manufacturing,Harven Group,GmbH,Manufacturing,Midmarket,Active,DE,Bayern,München,80331,Industriestraße,172,B18,DE-569,https://c000570.example,crm@c000570.example,TEST-000570,TEST-TAX-000570,Registered,EUR,de,Europe/Berlin,2019,1000+,100m+,A2,NET60,2019-06-15,2025-06-20,2026-02-03,Atlas CRM,Current,Team 3,DE,IN,High,Cleared,Project,2027-06,Dedicated,AMER,Strategic,Email,REF-2026,LEG-000570,Synthetic account
REF-005237,Corvell Textiles Tōkyō KK,JP-SYN-005237,Corvell Textiles Tōkyō KK,Corvell Textiles,Corvell Group,KK,Textiles,Enterprise,Dormant,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,63,B16,JP-251,https://c005237.example,crm@c005237.example,TEST-005237,TEST-TAX-005237,Registered,JPY,ja,Asia/Tokyo,2006,11-50,1-5m,A1,NET45,2010-05-15,2025-05-20,2026-05-03,Atlas CRM,On hold,Team 8,JP,AE,Medium,Cleared,Rolling,2027-05,Priority,APAC,Growth,Portal,REF-2026,LEG-005237,Synthetic account
REF-004144,Junera Diagnostics Pune Pvt Ltd,IN-SYN-004144,Junera Diagnostics Pune Pvt Ltd,Junera Diagnostics,Junera Group,Pvt Ltd,Diagnostics,SMB,Active,IN,Maharashtra,Pune,411001,Sample Tech Road,164,B4,IN-155,https://c004144.example,crm@c004144.example,TEST-004144,TEST-TAX-004144,Registered,INR,en,Asia/Kolkata,2005,251-1000,25-100m,B2,NET30,2023-04-15,2025-04-20,2026-08-03,Atlas CRM,Current,Team 4,IN,BR,Low,Cleared,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-004144,Synthetic account
REF-000948,Vellora Systems Göteborg AB,SE-SYN-000948,Vellora Systems Göteborg AB,Vellora Systems,Vellora Group,AB,Systems,Midmarket,Active,SE,Västra Götaland,Göteborg,411 01,Verkstadsgatan,152,B5,SE-947,https://c000948.example,crm@c000948.example,TEST-000948,TEST-TAX-000948,Registered,SEK,sv,Europe/Stockholm,1981,51-250,5-25m,B2,NET60,2019-12-15,2025-12-20,2026-04-03,Atlas CRM,Current,Team 3,SE,FR,High,Cleared,Project,2027-12,Dedicated,AMER,Strategic,Email,REF-2026,LEG-000948,Synthetic account
REF-001072,Holloway Automation Pune Pvt Ltd,IN-SYN-001072,Holloway Automation Pune Pvt Ltd,Holloway Automation,Holloway Group,Pvt Ltd,Automation,SMB,Dormant,IN,Maharashtra,Pune,411001,Sample Tech Road,77,B14,IN-074,https://c001072.example,crm@c001072.example,TEST-001072,TEST-TAX-001072,Registered,INR,en,Asia/Kolkata,2001,11-50,1-5m,B2,NET30,2017-04-15,2025-04-20,2026-08-03,Atlas CRM,Current,Team 1,IN,BR,Low,Review,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-001072,Synthetic account
REF-002391,Kestrel Research Tōkyō KK,JP-SYN-002391,Kestrel Research Tōkyō KK,Kestrel Research,Kestrel Group,KK,Research,Midmarket,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,3,B22,JP-396,https://c002391.example,crm@c002391.example,TEST-002391,TEST-TAX-002391,Registered,JPY,ja,Asia/Tokyo,2020,1-10,<1m,B1,NET60,2020-03-15,2025-03-20,2026-07-03,Atlas CRM,Current,Team 6,JP,GB,High,Cleared,Project,2027-03,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-002391,Synthetic account
REF-001222,Dovelin Analytics Zürich AG,CH-SYN-001222,Dovelin Analytics Zürich AG,Dovelin Analytics,Dovelin Group,AG,Analytics,SMB,Active,CH,Zürich,Zürich,8001,Lindenweg,28,B3,CH-224,https://c001222.example,crm@c001222.example,TEST-001222,TEST-TAX-001222,Registered,CHF,de,Europe/Zurich,1995,11-50,1-5m,A2,NET30,2013-10-15,2025-10-20,2026-06-03,Atlas CRM,On hold,Team 7,CH,CH,Low,Cleared,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-001222,Synthetic account
REF-003282,Göteborg Xandora Trading Mérida SA,MX-SYN-003282,Göteborg Xandora Trading Mérida SA,Xandora Trading,Xandora Group,SA,Trading,Midmarket,Dormant,MX,Yucatán,Mérida,97000,Calle del Taller,98,B16,MX-290,https://c003282.example,crm@c003282.example,TEST-003282,TEST-TAX-003282,Registered,MXN,es,America/Merida,1975,11-50,1-5m,A2,NET60,2015-06-15,2025-06-20,2026-02-03,Atlas CRM,Current,Team 6,MX,IN,High,Cleared,Project,2027-06,Dedicated,AMER,Strategic,Email,REF-2026,LEG-003282,Synthetic account
REF-002962,Xandora Equipment Pune Pvt Ltd,IN-SYN-002962,Xandora Equipment Pune Pvt Ltd,Xandora Equipment,Xandora Group,Pvt Ltd,Equipment,SMB,Active,IN,Maharashtra,Pune,411001,Sample Tech Road,176,B18,IN-967,https://c002962.example,crm@c002962.example,TEST-002962,TEST-TAX-002962,Registered,INR,en,Asia/Kolkata,2019,11-50,1-5m,A2,NET30,2017-10-15,2025-10-20,2026-02-03,Atlas CRM,Current,Team 1,IN,CH,Low,Review,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-002962,Synthetic account
REF-002626,Perevin Controls São Paulo Ltda,BR-SYN-002626,Perevin Controls São Paulo Ltda,Perevin Controls,Perevin Group,Ltda,Controls,SMB,Active,BR,São Paulo,São Paulo,01000-000,Rua das Oficinas,39,B4,BR-631,https://c002626.example,crm@c002626.example,TEST-002626,TEST-TAX-002626,Registered,BRL,pt,America/Sao_Paulo,1995,1-10,<1m,A2,NET30,2017-10-15,2025-10-20,2026-02-03,Atlas CRM,Current,Team 7,BR,CH,Low,Cleared,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-002626,Synthetic account
REF-000335,Caldora Controls Singapore Pte Ltd,SG-SYN-000335,Caldora Controls Singapore Pte Ltd,Caldora Controls,Caldora Group,Pte Ltd,Controls,Enterprise,Active,SG,Central,Singapore,018989,Example Works Lane,136,B13,SG-334,https://c000335.example,crm@c000335.example,TEST-000335,TEST-TAX-000335,Registered,SGD,en,Asia/Singapore,1992,1000+,100m+,B1,NET45,2022-11-15,2025-11-20,2026-07-03,Atlas CRM,Current,Team 2,SG,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-000335,Synthetic account
REF-004688,Brinwell Instruments Pune Pvt Ltd,IN-SYN-004688,Brinwell Instruments Pune Pvt Ltd,Brinwell Instruments,Brinwell Group,Pvt Ltd,Instruments,Enterprise,Active,IN,Maharashtra,Pune,411001,Sample Tech Road,111,B19,IN-699,https://c004688.example,crm@c004688.example,TEST-004688,TEST-TAX-004688,Registered,INR,en,Asia/Kolkata,1977,51-250,5-25m,B2,NET45,2021-08-15,2025-08-20,2026-08-03,Atlas CRM,Current,Team 8,IN,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-004688,Synthetic account
REF-003740,Lunera Foods Göteborg AB,SE-SYN-003740,Lunera Foods Göteborg AB,Lunera Foods,Lunera Group,AB,Foods,Enterprise,Active,SE,Västra Götaland,Göteborg,411 01,Verkstadsgatan,158,B14,SE-748,https://c003740.example,crm@c003740.example,TEST-003740,TEST-TAX-003740,Registered,SEK,sv,Europe/Stockholm,2017,1000+,100m+,B2,NET45,2011-08-15,2025-08-20,2026-04-03,Atlas CRM,Current,Team 5,SE,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-003740,Synthetic account
REF-002924,Dalestra Materials Mérida SA,MX-SYN-002924,Dalestra Materials Mérida SA,Dalestra Materials,Dalestra Group,SA,Materials,Enterprise,Active,MX,Yucatán,Mérida,97000,Calle del Taller,138,B3,MX-929,https://c002924.example,crm@c002924.example,TEST-002924,TEST-TAX-002924,Registered,MXN,es,America/Merida,1981,251-1000,25-100m,B2,NET45,2021-08-15,2025-08-20,2026-04-03,Atlas CRM,Current,Team 8,MX,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-002924,Synthetic account
REF-001064,Junera Systems Pune Pvt Ltd,IN-SYN-001064,Junera Systems Pune Pvt Ltd,Junera Systems,Junera Group,Pvt Ltd,Systems,Enterprise,Active,IN,Maharashtra,Pune,411001,Sample Tech Road,69,B6,IN-066,https://c001064.example,crm@c001064.example,TEST-001064,TEST-TAX-001064,Registered,INR,en,Asia/Kolkata,1993,251-1000,25-100m,B2,NET45,2023-08-15,2025-08-20,2026-08-03,Atlas CRM,Current,Team 2,IN,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-001064,Synthetic account
REF-004076,Fallow Lighting Singapore Pte Ltd,SG-SYN-004076,Fallow Lighting Singapore Pte Ltd,Fallow Lighting,Fallow Group,Pte Ltd,Lighting,Enterprise,Active,SG,Central,Singapore,018989,Example Works Lane,96,B5,SG-087,https://c004076.example,crm@c004076.example,TEST-004076,TEST-TAX-004076,Registered,SGD,en,Asia/Singapore,1989,1-10,<1m,B2,NET45,2011-08-15,2025-08-20,2026-04-03,Atlas CRM,Current,Team 8,SG,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-004076,Synthetic account
REF-001811,Everfen Equipment Pune Pvt Ltd,IN-SYN-001811,Everfen Equipment Pune Pvt Ltd,Everfen Equipment,Everfen Group,Pvt Ltd,Equipment,Enterprise,Active,IN,Maharashtra,Pune,411001,Sample Tech Road,20,B17,IN-813,https://c001811.example,crm@c001811.example,TEST-001811,TEST-TAX-001811,Registered,INR,en,Asia/Kolkata,2012,1-10,<1m,B1,NET45,2014-11-15,2025-11-20,2026-03-03,Atlas CRM,Current,Team 2,IN,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-001811,Synthetic account
REF-003800,Riverton Distribution Bristol Ltd,GB-SYN-003800,Riverton Distribution Bristol Ltd,Riverton Distribution,Riverton Group,Ltd,Distribution,Enterprise,Active,GB,England,Bristol,BS1 1AA,Foundry Way,19,B5,GB-808,https://c003800.example,crm@c003800.example,TEST-003800,TEST-TAX-003800,Registered,GBP,en,Europe/London,1973,1000+,100m+,B2,NET45,2015-08-15,2025-08-20,2026-08-03,Atlas CRM,Current,Team 2,GB,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-003800,Synthetic account
REF-003070,Zürich Briarfen Design Dubai FZCO,AE-SYN-003070,Zürich Briarfen Design Dubai FZCO,Briarfen Design,Briarfen Group,FZCO,Design,SMB,Active,AE,Dubai,Dubai,00000,Example Trade Park,85,B11,AE-078,https://c003070.example,crm@c003070.example,TEST-003070,TEST-TAX-003070,Registered,AED,ar,Asia/Dubai,1971,1000+,100m+,A2,NET30,2013-10-15,2025-10-20,2026-06-03,Atlas CRM,On hold,Team 1,AE,CH,Low,Review,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-003070,Synthetic account
REF-000562,Xandora Mobility München GmbH,DE-SYN-000562,Xandora Mobility München GmbH,Xandora Mobility,Xandora Group,GmbH,Mobility,SMB,Dormant,DE,Bayern,München,80331,Industriestraße,164,B10,DE-561,https://c000562.example,crm@c000562.example,TEST-000562,TEST-TAX-000562,Registered,EUR,de,Europe/Berlin,2011,11-50,1-5m,A2,NET30,2011-10-15,2025-10-20,2026-02-03,Atlas CRM,On hold,Team 4,DE,CH,Low,Cleared,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-000562,Synthetic account
REF-003170,Müller & Söhne Harven Research Bristol Ltd,GB-SYN-003170,Müller & Söhne Harven Research Bristol Ltd,Harven Research,Harven Group,Ltd,Research,Enterprise,Active,GB,England,Bristol,BS1 1AA,Foundry Way,185,B19,GB-178,https://c003170.example,crm@c003170.example,TEST-003170,TEST-TAX-003170,Registered,GBP,en,Europe/London,2019,1000+,100m+,A2,NET45,2015-02-15,2025-02-20,2026-02-03,Atlas CRM,Current,Team 2,GB,US,Medium,Cleared,Rolling,2027-02,Priority,APAC,Growth,Email,REF-2026,LEG-003170,Synthetic account
REF-005711,Kestrel Automation Lyon SAS,FR-SYN-005711,Kestrel Automation Lyon SAS,Kestrel Automation,Kestrel Group,SAS,Automation,Enterprise,Active,FR,Rhône,Lyon,69002,Rue des Ateliers,139,B7,FR-725,https://c005711.example,crm@c005711.example,TEST-005711,TEST-TAX-005711,Registered,EUR,fr,Europe/Paris,2012,1-10,<1m,B1,NET45,2022-11-15,2025-11-20,2026-07-03,Atlas CRM,Current,Team 5,FR,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-005711,Synthetic account
REF-005526,Greenmere Logistics South Service Centre,DUP-SYN-000113,Greenmere Logistics South Service Centre,Greenmere Logistics,Greenmere Logistics Holdings,Ltd,Instruments,Midmarket,Dormant,GB,England,Bristol,BS1 1AA,Foundry Way,153,B6,GB-540,https://group000112.example,crm@c005526.example,TEST-005526,TEST-TAX-005526,Registered,GBP,en,Europe/London,1983,1-10,<1m,A2,NET60,2019-06-15,2025-06-20,2026-06-03,Atlas CRM,Current,Team 9,GB,IN,High,Cleared,Project,2027-06,Dedicated,AMER,Strategic,Email,REF-2026,LEG-005526,"Synthetic; multiline
CRM note"
REF-000700,Lunera Automation Mérida SA,MX-SYN-000700,Lunera Automation Mérida SA,Lunera Automation,Lunera Group,SA,Automation,SMB,Active,MX,Yucatán,Mérida,97000,Calle del Taller,103,B10,MX-699,https://c000700.example,crm@c000700.example,TEST-000700,TEST-TAX-000700,Registered,MXN,es,America/Merida,1993,1000+,100m+,B2,NET30,2023-04-15,2025-04-20,2026-04-03,Atlas CRM,Current,Team 7,MX,BR,Low,Cleared,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-000700,Synthetic account
REF-001007,Solmere Foods Portland LLC,US-SYN-001007,Solmere Foods Portland LLC,Solmere Foods,Solmere Group,LLC,Foods,Enterprise,Active,US,Oregon,Portland,97201,Example Park,12,B18,US-009,https://c001007.example,crm@c001007.example,TEST-001007,TEST-TAX-001007,Registered,USD,en,America/Los_Angeles,1988,11-50,1-5m,B1,NET45,2022-11-15,2025-11-20,2026-07-03,Atlas CRM,Current,Team 8,US,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-001007,Synthetic account
REF-001085,Merriton Mobility Portland LLC,US-SYN-001085,Merriton Mobility Portland LLC,Merriton Mobility,Merriton Group,LLC,Mobility,Enterprise,Active,US,Oregon,Portland,97201,Example Park,90,B4,US-087,https://c001085.example,crm@c001085.example,TEST-001085,TEST-TAX-001085,Registered,USD,en,America/Los_Angeles,2014,1000+,100m+,A1,NET45,2016-05-15,2025-05-20,2026-05-03,Atlas CRM,Current,Team 5,US,AE,Medium,Cleared,Rolling,2027-05,Priority,APAC,Growth,Portal,REF-2026,LEG-001085,Synthetic account
REF-001551,Kestrel Diagnostics Tōkyō KK,JP-SYN-001551,Kestrel Diagnostics Tōkyō KK,Kestrel Diagnostics,Kestrel Group,KK,Diagnostics,Midmarket,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,158,B10,JP-553,https://c001551.example,crm@c001551.example,TEST-001551,TEST-TAX-001551,Registered,JPY,ja,Asia/Tokyo,2012,1-10,<1m,B1,NET60,2020-03-15,2025-03-20,2026-07-03,Atlas CRM,Current,Team 3,JP,GB,High,Cleared,Project,2027-03,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-001551,Synthetic account
REF-005469,Elmridge Logistics North Service Centre,DUP-SYN-000085,Elmridge Logistics North Service Centre,Elmridge Logistics,Elmridge Logistics Holdings,GmbH,Textiles,Midmarket,Active,DE,Bayern,München,80331,Industriestraße,96,B18,DE-483,https://group000084.example,crm@c005469.example,TEST-005469,TEST-TAX-005469,Registered,EUR,de,Europe/Berlin,1978,251-1000,25-100m,A1,NET60,2018-09-15,2025-09-20,2026-05-03,Atlas CRM,Current,Team 6,DE,SG,High,Cleared,Project,2027-09,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-005469,Synthetic account
REF-000085,Merriton Mobility Göteborg AB,SE-SYN-000085,Merriton Mobility Göteborg AB,Merriton Mobility,Merriton Group,AB,Mobility,SMB,Active,SE,Västra Götaland,Göteborg,411 01,Verkstadsgatan,85,B16,SE-084,https://c000085.example,crm@c000085.example,TEST-000085,TEST-TAX-000085,Exempt,SEK,sv,Europe/Stockholm,2002,1000+,100m+,A1,NET30,2010-01-15,2025-01-20,2026-05-03,Atlas CRM,Current,Team 4,SE,JP,Low,Cleared,Annual,2027-01,Standard,EMEA,Core,Portal,REF-2026,LEG-000085,Synthetic account
REF-000376,Zelwick Mobility Lyon SAS,FR-SYN-000376,Zelwick Mobility Lyon SAS,Zelwick Mobility,Zelwick Group,SAS,Mobility,SMB,Active,FR,Rhône,Lyon,69002,Rue des Ateliers,177,B8,FR-375,https://c000376.example,crm@c000376.example,TEST-000376,TEST-TAX-000376,Registered,EUR,fr,Europe/Paris,1981,1-10,<1m,B2,NET30,2021-04-15,2025-04-20,2026-08-03,Atlas CRM,Current,Team 7,FR,BR,Low,Cleared,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-000376,Synthetic account
REF-004969,Yarrow Mobility Göteborg AB,SE-SYN-004969,Yarrow Mobility Göteborg AB,Yarrow Mobility,Yarrow Group,AB,Mobility,SMB,Active,SE,Västra Götaland,Göteborg,411 01,Verkstadsgatan,193,B1,SE-980,https://c004969.example,crm@c004969.example,TEST-004969,TEST-TAX-004969,Exempt,SEK,sv,Europe/Stockholm,1998,251-1000,25-100m,A1,NET30,2022-01-15,2025-01-20,2026-01-03,Atlas CRM,Current,Team 1,SE,JP,Low,Review,Annual,2027-01,Standard,EMEA,Core,Portal,REF-2026,LEG-004969,Synthetic account
REF-004009,Yarrow Advisory Portland LLC,US-SYN-004009,Yarrow Advisory Portland LLC,Yarrow Advisory,Yarrow Group,LLC,Advisory,SMB,Active,US,Oregon,Portland,97201,Example Park,29,B7,US-020,https://c004009.example,crm@c004009.example,TEST-004009,TEST-TAX-004009,Exempt,USD,en,America/Los_Angeles,1974,251-1000,25-100m,A1,NET30,2014-01-15,2025-01-20,2026-01-03,Atlas CRM,Current,Team 4,US,JP,Low,Cleared,Annual,2027-01,Standard,EMEA,Core,Portal,REF-2026,LEG-004009,Synthetic account
REF-004124,Dalestra Research München GmbH,DE-SYN-004124,Dalestra Research München GmbH,Dalestra Research,Dalestra Group,GmbH,Research,Enterprise,Active,DE,Bayern,München,80331,Industriestraße,144,B7,DE-135,https://c004124.example,crm@c004124.example,TEST-004124,TEST-TAX-004124,Registered,EUR,de,Europe/Berlin,1985,251-1000,25-100m,B2,NET45,2017-08-15,2025-08-20,2026-04-03,Atlas CRM,Current,Team 2,DE,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-004124,Synthetic account
